forecast_date,split,lead_day,block,forecast_target_date,forecast_rainfall_mm,valid_pixel_count,source_issue,source_target,target_7d_rainfall_mm
2016-06-03,train,6,Sangrur,2016-06-09,0.1960545690464122,28,2016.06.03,2016.06.09,0.10078443445280301
2016-06-03,train,6,Sunam,2016-06-09,0.2190683744847774,28,2016.06.03,2016.06.09,0.06366861460900419
2016-06-03,train,7,Dhuri,2016-06-10,0.2279319190843538,22,2016.06.03,2016.06.10,0.0
2016-06-03,train,7,Lehra,2016-06-10,0.2900476111099124,16,2016.06.03,2016.06.10,0.0
2016-06-03,train,7,Malerkotla,2016-06-10,0.4257784060069493,28,2016.06.03,2016.06.10,0.0006854504688817543
2016-06-03,train,7,Moonak,2016-06-10,0.3458823362986247,12,2016.06.03,2016.06.10,0.07022092422954379
2016-06-03,train,7,Sangrur,2016-06-10,0.2694883785609688,28,2016.06.03,2016.06.10,0.10078443445280301
2016-06-03,train,7,Sunam,2016-06-10,0.2695125719266278,28,2016.06.03,2016.06.10,0.06366861460900419
2016-06-05,train,1,Dhuri,2016-06-06,0.0,22,2016.06.05,2016.06.06,0.8792228632835125
2016-06-05,train,1,Lehra,2016-06-06,0.0,16,2016.06.05,2016.06.06,1.2730287947571153
2016-06-05,train,1,Malerkotla,2016-06-06,0.0005039516961135,28,2016.06.05,2016.06.06,0.6919707657823027
2016-06-05,train,1,Moonak,2016-06-06,0.0,12,2016.06.05,2016.06.06,1.0762210202490035
2016-06-05,train,1,Sangrur,2016-06-06,0.0,28,2016.06.05,2016.06.06,0.9511102698667013
2016-06-05,train,1,Sunam,2016-06-06,0.0,28,2016.06.05,2016.06.06,0.8030618396880294
2016-06-05,train,2,Dhuri,2016-06-07,0.0,22,2016.06.05,2016.06.07,0.8792228632835125
2016-06-05,train,2,Lehra,2016-06-07,0.0,16,2016.06.05,2016.06.07,1.2730287947571153
2016-06-05,train,2,Malerkotla,2016-06-07,0.0,28,2016.06.05,2016.06.07,0.6919707657823027
2016-06-05,train,2,Moonak,2016-06-07,0.0,12,2016.06.05,2016.06.07,1.0762210202490035
2016-06-05,train,2,Sangrur,2016-06-07,0.0,28,2016.06.05,2016.06.07,0.9511102698667013
2016-06-05,train,2,Sunam,2016-06-07,0.0,28,2016.06.05,2016.06.07,0.8030618396880294
2016-06-05,train,3,Dhuri,2016-06-08,0.0005010827881051,22,2016.06.05,2016.06.08,0.8792228632835125
2016-06-05,train,3,Lehra,2016-06-08,0.0012195617018733,16,2016.06.05,2016.06.08,1.2730287947571153
2016-06-05,train,3,Malerkotla,2016-06-08,0.0,28,2016.06.05,2016.06.08,0.6919707657823027
2016-06-05,train,3,Moonak,2016-06-08,0.0,12,2016.06.05,2016.06.08,1.0762210202490035
2016-06-05,train,3,Sangrur,2016-06-08,0.001517218130175,28,2016.06.05,2016.06.08,0.9511102698667013
2016-06-05,train,3,Sunam,2016-06-08,0.0012950247951916,28,2016.06.05,2016.06.08,0.8030618396880294
2016-06-05,train,4,Dhuri,2016-06-09,0.0155750361948528,22,2016.06.05,2016.06.09,0.8792228632835125
2016-06-05,train,4,Lehra,2016-06-09,0.0216856390470638,16,2016.06.05,2016.06.09,1.2730287947571153
2016-06-05,train,4,Malerkotla,2016-06-09,0.0279094256527189,28,2016.06.05,2016.06.09,0.6919707657823027
2016-06-05,train,4,Moonak,2016-06-09,0.0325960755969087,12,2016.06.05,2016.06.09,1.0762210202490035
2016-06-05,train,4,Sangrur,2016-06-09,0.0230274236361895,28,2016.06.05,2016.06.09,0.9511102698667013
2016-06-05,train,4,Sunam,2016-06-09,0.0256002721642809,28,2016.06.05,2016.06.09,0.8030618396880294
2016-06-05,train,5,Dhuri,2016-06-10,4.295185479250821,22,2016.06.05,2016.06.10,0.8792228632835125
2016-06-05,train,5,Lehra,2016-06-10,1.0961519069969654,16,2016.06.05,2016.06.10,1.2730287947571153
2016-06-05,train,5,Malerkotla,2016-06-10,5.454833882195609,28,2016.06.05,2016.06.10,0.6919707657823027
2016-06-05,train,5,Moonak,2016-06-10,1.1210182507832844,12,2016.06.05,2016.06.10,1.0762210202490035
2016-06-05,train,5,Sangrur,2016-06-10,3.651487669774464,28,2016.06.05,2016.06.10,0.9511102698667013
2016-06-05,train,5,Sunam,2016-06-10,2.392075564180101,28,2016.06.05,2016.06.10,0.8030618396880294
2016-06-05,train,6,Dhuri,2016-06-11,0.4291204132817008,22,2016.06.05,2016.06.11,0.8792228632835125
2016-06-05,train,6,Lehra,2016-06-11,0.945695023983717,16,2016.06.05,2016.06.11,1.2730287947571153
2016-06-05,train,6,Malerkotla,2016-06-11,0.4038770422339439,28,2016.06.05,2016.06.11,0.6919707657823027
2016-06-05,train,6,Moonak,2016-06-11,1.075042501091957,12,2016.06.05,2016.06.11,1.0762210202490035
2016-06-05,train,6,Sangrur,2016-06-11,0.7018156892486981,28,2016.06.05,2016.06.11,0.9511102698667013
2016-06-05,train,6,Sunam,2016-06-11,0.9626673587730952,28,2016.06.05,2016.06.11,0.8030618396880294
2016-06-05,train,7,Dhuri,2016-06-12,0.4622519151730971,22,2016.06.05,2016.06.12,0.8792228632835125
2016-06-05,train,7,Lehra,2016-06-12,0.3986363373696804,16,2016.06.05,2016.06.12,1.2730287947571153
2016-06-05,train,7,Malerkotla,2016-06-12,0.4685493388346263,28,2016.06.05,2016.06.12,0.6919707657823027
2016-06-05,train,7,Moonak,2016-06-12,0.5848113919297854,12,2016.06.05,2016.06.12,1.0762210202490035
2016-06-05,train,7,Sangrur,2016-06-12,0.5426040036337716,28,2016.06.05,2016.06.12,0.9511102698667013
2016-06-05,train,7,Sunam,2016-06-12,0.5389054172805378,28,2016.06.05,2016.06.12,0.8030618396880294
2016-06-04,train,1,Dhuri,2016-06-05,0.0,22,2016.06.04,2016.06.05,0.2511866194487915
2016-06-04,train,1,Lehra,2016-06-05,0.0,16,2016.06.04,2016.06.05,0.9018755624315414
2016-06-04,train,1,Malerkotla,2016-06-05,0.0,28,2016.06.04,2016.06.05,0.19171617927034573
2016-06-04,train,1,Moonak,2016-06-05,0.0,12,2016.06.04,2016.06.05,0.921947542212266
2016-06-04,train,1,Sangrur,2016-06-05,0.0,28,2016.06.04,2016.06.05,0.40740726436766367
2016-06-04,train,1,Sunam,2016-06-05,0.0,28,2016.06.04,2016.06.05,0.401174431881776
2016-06-04,train,2,Dhuri,2016-06-06,0.0,22,2016.06.04,2016.06.06,0.2511866194487915
2016-06-04,train,2,Lehra,2016-06-06,0.0,16,2016.06.04,2016.06.06,0.9018755624315414
2016-06-04,train,2,Malerkotla,2016-06-06,0.0,28,2016.06.04,2016.06.06,0.19171617927034573
2016-06-04,train,2,Moonak,2016-06-06,0.0,12,2016.06.04,2016.06.06,0.921947542212266
2016-06-04,train,2,Sangrur,2016-06-06,0.0,28,2016.06.04,2016.06.06,0.40740726436766367
2016-06-04,train,2,Sunam,2016-06-06,0.0,28,2016.06.04,2016.06.06,0.401174431881776
2016-06-04,train,3,Dhuri,2016-06-07,0.0,22,2016.06.04,2016.06.07,0.2511866194487915
2016-06-04,train,3,Lehra,2016-06-07,0.0,16,2016.06.04,2016.06.07,0.9018755624315414
2016-06-04,train,3,Malerkotla,2016-06-07,0.0,28,2016.06.04,2016.06.07,0.19171617927034573
2016-06-04,train,3,Moonak,2016-06-07,0.0,12,2016.06.04,2016.06.07,0.921947542212266
2016-06-04,train,3,Sangrur,2016-06-07,0.0,28,2016.06.04,2016.06.07,0.40740726436766367
2016-06-04,train,3,Sunam,2016-06-07,0.0,28,2016.06.04,2016.06.07,0.401174431881776
2016-06-04,train,4,Dhuri,2016-06-08,0.0,22,2016.06.04,2016.06.08,0.2511866194487915
2016-06-04,train,4,Lehra,2016-06-08,0.0,16,2016.06.04,2016.06.08,0.9018755624315414
2016-06-04,train,4,Malerkotla,2016-06-08,0.0,28,2016.06.04,2016.06.08,0.19171617927034573
2016-06-04,train,4,Moonak,2016-06-08,0.0,12,2016.06.04,2016.06.08,0.921947542212266
2016-06-04,train,4,Sangrur,2016-06-08,0.0,28,2016.06.04,2016.06.08,0.40740726436766367
2016-06-04,train,4,Sunam,2016-06-08,0.0,28,2016.06.04,2016.06.08,0.401174431881776
2016-06-04,train,5,Dhuri,2016-06-09,0.0027759640467014,22,2016.06.04,2016.06.09,0.2511866194487915
2016-06-04,train,5,Lehra,2016-06-09,0.0008840791124384,16,2016.06.04,2016.06.09,0.9018755624315414
2016-06-04,train,5,Malerkotla,2016-06-09,0.016144480522988,28,2016.06.04,2016.06.09,0.19171617927034573
2016-06-04,train,5,Moonak,2016-06-09,0.0,12,2016.06.04,2016.06.09,0.921947542212266
2016-06-04,train,5,Sangrur,2016-06-09,0.0017934289332645,28,2016.06.04,2016.06.09,0.40740726436766367
2016-06-04,train,5,Sunam,2016-06-09,0.0007127362249385,28,2016.06.04,2016.06.09,0.401174431881776
2016-06-04,train,6,Dhuri,2016-06-10,1.4325578998435626,22,2016.06.04,2016.06.10,0.2511866194487915
2016-06-04,train,6,Lehra,2016-06-10,2.0548798888921738,16,2016.06.04,2016.06.10,0.9018755624315414
2016-06-04,train,6,Malerkotla,2016-06-10,1.4130718920912062,28,2016.06.04,2016.06.10,0.19171617927034573
2016-06-04,train,6,Moonak,2016-06-10,1.8396755556265516,12,2016.06.04,2016.06.10,0.921947542212266
2016-06-04,train,6,Sangrur,2016-06-10,1.837802814585822,28,2016.06.04,2016.06.10,0.40740726436766367
2016-06-04,train,6,Sunam,2016-06-10,1.7063585945538111,28,2016.06.04,2016.06.10,0.401174431881776
2016-06-04,train,7,Dhuri,2016-06-11,2.7203025872057136,22,2016.06.04,2016.06.11,0.2511866194487915
2016-06-04,train,7,Lehra,2016-06-11,4.1692135483026505,16,2016.06.04,2016.06.11,0.9018755624315414
2016-06-04,train,7,Malerkotla,2016-06-11,2.922065913677216,28,2016.06.04,2016.06.11,0.19171617927034573
2016-06-04,train,7,Moonak,2016-06-11,3.188022037347158,12,2016.06.04,2016.06.11,0.921947542212266
2016-06-04,train,7,Sangrur,2016-06-11,3.554087213107518,28,2016.06.04,2016.06.11,0.40740726436766367
2016-06-04,train,7,Sunam,2016-06-11,3.250309177807399,28,2016.06.04,2016.06.11,0.401174431881776
2016-06-07,train,1,Dhuri,2016-06-08,0.0264654680451547,22,2016.06.07,2016.06.08,12.539371387877289
2016-06-07,train,1,Lehra,2016-06-08,0.0509009297238662,16,2016.06.07,2016.06.08,8.860665853745413
2016-06-07,train,1,Malerkotla,2016-06-08,0.0127326318761333,28,2016.06.07,2016.06.08,16.277632689720726
2016-06-07,train,1,Moonak,2016-06-08,0.0292472864190737,12,2016.06.07,2016.06.08,10.581607778397835
2016-06-07,train,1,Sangrur,2016-06-08,0.02754570718389,28,2016.06.07,2016.06.08,9.100808029234846
2016-06-07,train,1,Sunam,2016-06-08,0.0416040858919067,28,2016.06.07,2016.06.08,7.460897242887212
2016-06-07,train,2,Dhuri,2016-06-09,0.0009554308251774,22,2016.06.07,2016.06.09,12.539371387877289
2016-06-07,train,2,Lehra,2016-06-09,0.0149682460760232,16,2016.06.07,2016.06.09,8.860665853745413
2016-06-07,train,2,Malerkotla,2016-06-09,0.0,28,2016.06.07,2016.06.09,16.277632689720726
2016-06-07,train,2,Moonak,2016-06-09,0.0226139688553909,12,2016.06.07,2016.06.09,10.581607778397835
2016-06-07,train,2,Sangrur,2016-06-09,0.0011747995823887,28,2016.06.07,2016.06.09,9.100808029234846
2016-06-07,train,2,Sunam,2016-06-09,0.0007690848080008,28,2016.06.07,2016.06.09,7.460897242887212
2016-06-07,train,3,Dhuri,2016-06-10,0.4000247594985095,22,2016.06.07,2016.06.10,12.539371387877289
2016-06-07,train,3,Lehra,2016-06-10,0.2352825598791241,16,2016.06.07,2016.06.10,8.860665853745413
2016-06-07,train,3,Malerkotla,2016-06-10,0.4764033257961273,28,2016.06.07,2016.06.10,16.277632689720726
2016-06-07,train,3,Moonak,2016-06-10,0.3330666956802209,12,2016.06.07,2016.06.10,10.581607778397835
2016-06-07,train,3,Sangrur,2016-06-10,0.3604213494275297,28,2016.06.07,2016.06.10,9.100808029234846
2016-06-07,train,3,Sunam,2016-06-10,0.3163713573345116,28,2016.06.07,2016.06.10,7.460897242887212
2016-06-07,train,4,Dhuri,2016-06-11,1.050156745043668,22,2016.06.07,2016.06.11,12.539371387877289
2016-06-07,train,4,Lehra,2016-06-11,1.5676965117454529,16,2016.06.07,2016.06.11,8.860665853745413
2016-06-07,train,4,Malerkotla,2016-06-11,1.0923598855733871,28,2016.06.07,2016.06.11,16.277632689720726
2016-06-07,train,4,Moonak,2016-06-11,1.604252407948176,12,2016.06.07,2016.06.11,10.581607778397835
2016-06-07,train,4,Sangrur,2016-06-11,1.5558514935629708,28,2016.06.07,2016.06.11,9.100808029234846
2016-06-07,train,4,Sunam,2016-06-11,1.509804993867874,28,2016.06.07,2016.06.11,7.460897242887212
2016-06-07,train,5,Dhuri,2016-06-12,1.4873293746601453,22,2016.06.07,2016.06.12,12.539371387877289
2016-06-07,train,5,Lehra,2016-06-12,0.9405340626835824,16,2016.06.07,2016.06.12,8.860665853745413
2016-06-07,train,5,Malerkotla,2016-06-12,2.1979822048119138,28,2016.06.07,2016.06.12,16.277632689720726
2016-06-07,train,5,Moonak,2016-06-12,1.1037439505259197,12,2016.06.07,2016.06.12,10.581607778397835
2016-06-07,train,5,Sangrur,2016-06-12,1.1798408797809057,28,2016.06.07,2016.06.12,9.100808029234846
2016-06-07,train,5,Sunam,2016-06-12,1.07696399305548,28,2016.06.07,2016.06.12,7.460897242887212
2016-06-07,train,6,Dhuri,2016-06-13,1.760831356048584,22,2016.06.07,2016.06.13,12.539371387877289
2016-06-07,train,6,Lehra,2016-06-13,1.4484524354338646,16,2016.06.07,2016.06.13,8.860665853745413
2016-06-07,train,6,Malerkotla,2016-06-13,2.6488412746361325,28,2016.06.07,2016.06.13,16.277632689720726
2016-06-07,train,6,Moonak,2016-06-13,1.5416161318620043,12,2016.06.07,2016.06.13,10.581607778397835
2016-06-07,train,6,Sangrur,2016-06-13,1.5877579961504256,28,2016.06.07,2016.06.13,9.100808029234846
2016-06-07,train,6,Sunam,2016-06-13,1.3985062837600708,28,2016.06.07,2016.06.13,7.460897242887212
2016-06-07,train,7,Dhuri,2016-06-14,3.9850668798793447,22,2016.06.07,2016.06.14,12.539371387877289
2016-06-07,train,7,Lehra,2016-06-14,4.446155875921249,16,2016.06.07,2016.06.14,8.860665853745413
2016-06-07,train,7,Malerkotla,2016-06-14,4.264149793556759,28,2016.06.07,2016.06.14,16.277632689720726
2016-06-07,train,7,Moonak,2016-06-14,5.202047904332479,12,2016.06.07,2016.06.14,10.581607778397835
2016-06-07,train,7,Sangrur,2016-06-14,4.7848744562694,28,2016.06.07,2016.06.14,9.100808029234846
2016-06-07,train,7,Sunam,2016-06-14,4.792888769081661,28,2016.06.07,2016.06.14,7.460897242887212
2016-06-01,train,1,Dhuri,2016-06-02,0.0006714734322899,22,2016.06.01,2016.06.02,0.0
2016-06-01,train,1,Lehra,2016-06-02,0.0,16,2016.06.01,2016.06.02,0.0
2016-06-01,train,1,Malerkotla,2016-06-02,0.0010529445945784,28,2016.06.01,2016.06.02,0.0004214348584355321
2016-06-01,train,1,Moonak,2016-06-02,0.0,12,2016.06.01,2016.06.02,0.04674716554321599
2016-06-01,train,1,Sangrur,2016-06-02,0.0,28,2016.06.01,2016.06.02,0.063713536046894
2016-06-01,train,1,Sunam,2016-06-02,0.0,28,2016.06.01,2016.06.02,0.0514824820876168
2016-06-01,train,2,Dhuri,2016-06-03,0.0386862925846468,22,2016.06.01,2016.06.03,0.0
2016-06-01,train,2,Lehra,2016-06-03,0.0801148845348507,16,2016.06.01,2016.06.03,0.0
2016-06-01,train,2,Malerkotla,2016-06-03,0.0094749873179742,28,2016.06.01,2016.06.03,0.0004214348584355321
2016-06-01,train,2,Moonak,2016-06-03,0.0526431898276011,12,2016.06.01,2016.06.03,0.04674716554321599
2016-06-01,train,2,Sangrur,2016-06-03,0.0543509971217385,28,2016.06.01,2016.06.03,0.063713536046894
2016-06-01,train,2,Sunam,2016-06-03,0.0746785106935671,28,2016.06.01,2016.06.03,0.0514824820876168
2016-06-01,train,3,Dhuri,2016-06-04,0.0,22,2016.06.01,2016.06.04,0.0
2016-06-01,train,3,Lehra,2016-06-04,0.0,16,2016.06.01,2016.06.04,0.0
2016-06-01,train,3,Malerkotla,2016-06-04,0.0,28,2016.06.01,2016.06.04,0.0004214348584355321
2016-06-01,train,3,Moonak,2016-06-04,0.0,12,2016.06.01,2016.06.04,0.04674716554321599
2016-06-01,train,3,Sangrur,2016-06-04,0.0,28,2016.06.01,2016.06.04,0.063713536046894
2016-06-01,train,3,Sunam,2016-06-04,0.0,28,2016.06.01,2016.06.04,0.0514824820876168
2016-06-01,train,4,Dhuri,2016-06-05,0.0,22,2016.06.01,2016.06.05,0.0
2016-06-01,train,4,Lehra,2016-06-05,0.0,16,2016.06.01,2016.06.05,0.0
2016-06-01,train,4,Malerkotla,2016-06-05,0.0,28,2016.06.01,2016.06.05,0.0004214348584355321
2016-06-01,train,4,Moonak,2016-06-05,0.0,12,2016.06.01,2016.06.05,0.04674716554321599
2016-06-01,train,4,Sangrur,2016-06-05,0.0,28,2016.06.01,2016.06.05,0.063713536046894
2016-06-01,train,4,Sunam,2016-06-05,0.0,28,2016.06.01,2016.06.05,0.0514824820876168
2016-06-01,train,5,Dhuri,2016-06-06,0.0,22,2016.06.01,2016.06.06,0.0
2016-06-01,train,5,Lehra,2016-06-06,0.0,16,2016.06.01,2016.06.06,0.0
2016-06-01,train,5,Malerkotla,2016-06-06,0.0,28,2016.06.01,2016.06.06,0.0004214348584355321
2016-06-01,train,5,Moonak,2016-06-06,0.0,12,2016.06.01,2016.06.06,0.04674716554321599
2016-06-01,train,5,Sangrur,2016-06-06,0.0,28,2016.06.01,2016.06.06,0.063713536046894
2016-06-01,train,5,Sunam,2016-06-06,0.0,28,2016.06.01,2016.06.06,0.0514824820876168
2016-06-01,train,6,Dhuri,2016-06-07,0.1005942557345737,22,2016.06.01,2016.06.07,0.0
2016-06-01,train,6,Lehra,2016-06-07,0.0306016915710642,16,2016.06.01,2016.06.07,0.0
2016-06-01,train,6,Malerkotla,2016-06-07,0.1338491147117955,28,2016.06.01,2016.06.07,0.0004214348584355321
2016-06-01,train,6,Moonak,2016-06-07,0.0434384372395773,12,2016.06.01,2016.06.07,0.04674716554321599
2016-06-01,train,6,Sangrur,2016-06-07,0.1000001543268029,28,2016.06.01,2016.06.07,0.063713536046894
2016-06-01,train,6,Sunam,2016-06-07,0.0690029775058584,28,2016.06.01,2016.06.07,0.0514824820876168
2016-06-01,train,7,Dhuri,2016-06-08,0.0228987844576212,22,2016.06.01,2016.06.08,0.0
2016-06-01,train,7,Lehra,2016-06-08,0.031109971110709,16,2016.06.01,2016.06.08,0.0
2016-06-01,train,7,Malerkotla,2016-06-08,0.0126150978446405,28,2016.06.01,2016.06.08,0.0004214348584355321
2016-06-01,train,7,Moonak,2016-06-08,0.0279656670366724,12,2016.06.01,2016.06.08,0.04674716554321599
2016-06-01,train,7,Sangrur,2016-06-08,0.0241086805305842,28,2016.06.01,2016.06.08,0.063713536046894
2016-06-01,train,7,Sunam,2016-06-08,0.025359726643988,28,2016.06.01,2016.06.08,0.0514824820876168
2016-06-11,train,1,Dhuri,2016-06-12,2.091626427390359,22,2016.06.11,2016.06.12,22.120013273262376
2016-06-11,train,1,Lehra,2016-06-12,2.4106514304876328,16,2016.06.11,2016.06.12,15.279755403846302
2016-06-11,train,1,Malerkotla,2016-06-12,1.7689240191664015,28,2016.06.11,2016.06.12,24.49954620301086
2016-06-11,train,1,Moonak,2016-06-12,2.8011454939842224,12,2016.06.11,2016.06.12,15.821159453418321
2016-06-11,train,1,Sangrur,2016-06-12,2.441525940384184,28,2016.06.11,2016.06.12,21.651143971221924
2016-06-11,train,1,Sunam,2016-06-12,2.54588805777686,28,2016.06.11,2016.06.12,17.20160168036621
2016-06-11,train,2,Dhuri,2016-06-13,0.5902000354094938,22,2016.06.11,2016.06.13,22.120013273262376
2016-06-11,train,2,Lehra,2016-06-13,0.9655071087181568,16,2016.06.11,2016.06.13,15.279755403846302
2016-06-11,train,2,Malerkotla,2016-06-13,0.45917837534632,28,2016.06.11,2016.06.13,24.49954620301086
2016-06-11,train,2,Moonak,2016-06-13,0.7789107263088226,12,2016.06.11,2016.06.13,15.821159453418321
2016-06-11,train,2,Sangrur,2016-06-13,0.6063974020736558,28,2016.06.11,2016.06.13,21.651143971221924
2016-06-11,train,2,Sunam,2016-06-13,0.7755879312753677,28,2016.06.11,2016.06.13,17.20160168036621
2016-06-11,train,3,Dhuri,2016-06-14,2.4824581037868154,22,2016.06.11,2016.06.14,22.120013273262376
2016-06-11,train,3,Lehra,2016-06-14,2.7661367505788803,16,2016.06.11,2016.06.14,15.279755403846302
2016-06-11,train,3,Malerkotla,2016-06-14,2.4036217672484264,28,2016.06.11,2016.06.14,24.49954620301086
2016-06-11,train,3,Moonak,2016-06-14,2.675285895665487,12,2016.06.11,2016.06.14,15.821159453418321
2016-06-11,train,3,Sangrur,2016-06-14,2.699092549937112,28,2016.06.11,2016.06.14,21.651143971221924
2016-06-11,train,3,Sunam,2016-06-14,2.8915547728538518,28,2016.06.11,2016.06.14,17.20160168036621
2016-06-11,train,4,Dhuri,2016-06-15,5.828343478116122,22,2016.06.11,2016.06.15,22.120013273262376
2016-06-11,train,4,Lehra,2016-06-15,4.93614199757576,16,2016.06.11,2016.06.15,15.279755403846302
2016-06-11,train,4,Malerkotla,2016-06-15,5.802057385444641,28,2016.06.11,2016.06.15,24.49954620301086
2016-06-11,train,4,Moonak,2016-06-15,5.271009802818298,12,2016.06.11,2016.06.15,15.821159453418321
2016-06-11,train,4,Sangrur,2016-06-15,6.073573112487793,28,2016.06.11,2016.06.15,21.651143971221924
2016-06-11,train,4,Sunam,2016-06-15,6.1810481037412375,28,2016.06.11,2016.06.15,17.20160168036621
2016-06-11,train,5,Dhuri,2016-06-16,3.80720608884638,22,2016.06.11,2016.06.16,22.120013273262376
2016-06-11,train,5,Lehra,2016-06-16,3.9737153500318527,16,2016.06.11,2016.06.16,15.279755403846302
2016-06-11,train,5,Malerkotla,2016-06-16,4.086482320513044,28,2016.06.11,2016.06.16,24.49954620301086
2016-06-11,train,5,Moonak,2016-06-16,4.788872559865316,12,2016.06.11,2016.06.16,15.821159453418321
2016-06-11,train,5,Sangrur,2016-06-16,4.404587004865919,28,2016.06.11,2016.06.16,21.651143971221924
2016-06-11,train,5,Sunam,2016-06-16,4.498168740953718,28,2016.06.11,2016.06.16,17.20160168036621
2016-06-11,train,6,Dhuri,2016-06-17,1.0828971510583705,22,2016.06.11,2016.06.17,22.120013273262376
2016-06-11,train,6,Lehra,2016-06-17,2.023543633520603,16,2016.06.11,2016.06.17,15.279755403846302
2016-06-11,train,6,Malerkotla,2016-06-17,0.8150999386395726,28,2016.06.11,2016.06.17,24.49954620301086
2016-06-11,train,6,Moonak,2016-06-17,2.169378141562144,12,2016.06.11,2016.06.17,15.821159453418321
2016-06-11,train,6,Sangrur,2016-06-17,1.0534705445170405,28,2016.06.11,2016.06.17,21.651143971221924
2016-06-11,train,6,Sunam,2016-06-17,1.5434552005359106,28,2016.06.11,2016.06.17,17.20160168036621
2016-06-11,train,7,Dhuri,2016-06-18,0.3646937378428199,22,2016.06.11,2016.06.18,22.120013273262376
2016-06-11,train,7,Lehra,2016-06-18,0.3927287654951215,16,2016.06.11,2016.06.18,15.279755403846302
2016-06-11,train,7,Malerkotla,2016-06-18,0.321106913366488,28,2016.06.11,2016.06.18,24.49954620301086
2016-06-11,train,7,Moonak,2016-06-18,0.3017666960755984,12,2016.06.11,2016.06.18,15.821159453418321
2016-06-11,train,7,Sangrur,2016-06-18,0.3140548111072608,28,2016.06.11,2016.06.18,21.651143971221924
2016-06-11,train,7,Sunam,2016-06-18,0.312178519155298,28,2016.06.11,2016.06.18,17.20160168036621
2016-06-08,train,1,Dhuri,2016-06-09,0.0,22,2016.06.08,2016.06.09,19.205218217547742
2016-06-08,train,1,Lehra,2016-06-09,0.0,16,2016.06.08,2016.06.09,12.177955524245963
2016-06-08,train,1,Malerkotla,2016-06-09,0.0,28,2016.06.08,2016.06.09,24.171269481110947
2016-06-08,train,1,Moonak,2016-06-09,8.433144345569114e-05,12,2016.06.08,2016.06.09,13.476775871980546
2016-06-08,train,1,Sangrur,2016-06-09,0.0,28,2016.06.08,2016.06.09,13.647860549670552
2016-06-08,train,1,Sunam,2016-06-09,0.0,28,2016.06.08,2016.06.09,10.903470242809508
2016-06-08,train,2,Dhuri,2016-06-10,0.068467917767438,22,2016.06.08,2016.06.10,19.205218217547742
2016-06-08,train,2,Lehra,2016-06-10,0.0228599818656221,16,2016.06.08,2016.06.10,12.177955524245963
2016-06-08,train,2,Malerkotla,2016-06-10,0.1008381436445883,28,2016.06.08,2016.06.10,24.171269481110947
2016-06-08,train,2,Moonak,2016-06-10,0.0203477002990742,12,2016.06.08,2016.06.10,13.476775871980546
2016-06-08,train,2,Sangrur,2016-06-10,0.0644668943381735,28,2016.06.08,2016.06.10,13.647860549670552
