issue,offset,block,phase,amp,active,jjas,anom_mm,expected_mm,pct
2010-01-05,3,Lehra,4,1.2636418,True,0,-1.9274,1.9274,-100.0
2010-01-05,3,Malerkotla,4,1.2636418,True,0,-2.3926,2.3926,-100.0
2010-01-05,3,Moonak,4,1.2636418,True,0,-2.2292,2.2292,-100.0
2010-01-05,3,Sangrur,4,1.2636418,True,0,-2.6174,2.6174,-100.0
2010-01-05,3,Sunam,4,1.2636418,True,0,-2.0231,2.0231,-100.0
2010-01-06,3,Dhuri,4,1.0642211,True,0,-2.6723,2.6723,-100.00000000000001
2010-01-06,3,Lehra,4,1.0642211,True,0,-2.2974,2.2974,-100.0
2010-01-06,3,Malerkotla,4,1.0642211,True,0,-2.886,2.886,-100.0
2010-01-06,3,Moonak,4,1.0642211,True,0,-2.6601,2.6601,-100.0
2010-01-06,3,Sangrur,4,1.0642211,True,0,-3.1393,3.1393,-100.0
2010-01-06,3,Sunam,4,1.0642211,True,0,-2.461,2.461,-100.0
2010-01-07,3,Dhuri,3,0.91272467,False,0,-3.1325000000000003,3.1325000000000003,-99.99999999999999
2010-01-07,3,Lehra,3,0.91272467,False,0,-2.658,2.658,-100.00000000000001
2010-01-07,3,Malerkotla,3,0.91272467,False,0,-3.4176,3.4176,-99.99999999999999
2010-01-07,3,Moonak,3,0.91272467,False,0,-3.0801000000000003,3.0801000000000003,-100.0
2010-01-07,3,Sangrur,3,0.91272467,False,0,-3.6649000000000003,3.6649000000000003,-100.0
2010-01-07,3,Sunam,3,0.91272467,False,0,-2.8941,2.8941,-99.99999999999999
2010-01-08,3,Dhuri,4,0.72766888,False,0,-3.3709,3.3709,-100.0
2010-01-08,3,Lehra,4,0.72766888,False,0,-2.8102,2.8102,-99.99999999999999
2010-01-08,3,Malerkotla,4,0.72766888,False,0,-3.7207,3.7207,-100.0
2010-01-08,3,Moonak,4,0.72766888,False,0,-3.2679,3.2679,-100.0
2010-01-08,3,Sangrur,4,0.72766888,False,0,-3.9413,3.9413,-100.0
2010-01-08,3,Sunam,4,0.72766888,False,0,-3.1050000000000004,3.1050000000000004,-100.0
2010-01-09,3,Dhuri,4,0.5863145,False,0,-3.6086,3.6086,-100.0
2010-01-09,3,Lehra,4,0.5863145,False,0,-2.9991,2.9991,-100.0
2010-01-09,3,Malerkotla,4,0.5863145,False,0,-4.0126,4.0126,-100.0
2010-01-09,3,Moonak,4,0.5863145,False,0,-3.4785,3.4785,-99.99999999999999
2010-01-09,3,Sangrur,4,0.5863145,False,0,-4.2232,4.2232,-100.0
2010-01-09,3,Sunam,4,0.5863145,False,0,-3.3383999999999996,3.3383999999999996,-100.0
2010-01-10,3,Dhuri,4,0.3452749,False,0,-4.048,4.048,-100.0
2010-01-10,3,Lehra,4,0.3452749,False,0,-3.3581,3.3581,-100.0
2010-01-10,3,Malerkotla,4,0.3452749,False,0,-4.5602,4.5602,-100.0
2010-01-10,3,Moonak,4,0.3452749,False,0,-3.8574,3.8574,-100.0
2010-01-10,3,Sangrur,4,0.3452749,False,0,-4.7341,4.7341,-100.0
2010-01-10,3,Sunam,4,0.3452749,False,0,-3.7676999999999996,3.7676999999999996,-100.0
2010-01-11,3,Dhuri,5,0.72016674,False,0,-4.4737,4.4737,-100.0
2010-01-11,3,Lehra,5,0.72016674,False,0,-3.7236,3.7236,-100.0
2010-01-11,3,Malerkotla,5,0.72016674,False,0,-5.0984,5.0984,-100.0
2010-01-11,3,Moonak,5,0.72016674,False,0,-4.2615,4.2615,-100.0
2010-01-11,3,Sangrur,5,0.72016674,False,0,-5.2321,5.2321,-100.00000000000001
2010-01-11,3,Sunam,5,0.72016674,False,0,-4.2063999999999995,4.2063999999999995,-100.0
2010-01-12,3,Dhuri,4,0.90806288,False,0,-4.7686,4.7686,-100.0
2010-01-12,3,Lehra,4,0.90806288,False,0,-3.9972999999999996,3.9972999999999996,-100.0
2010-01-12,3,Malerkotla,4,0.90806288,False,0,-5.487144561343103,5.4872,-99.99898967311387
2010-01-12,3,Moonak,4,0.90806288,False,0,-4.5644,4.5644,-100.0
2010-01-12,3,Sangrur,4,0.90806288,False,0,-5.5789132493001174,5.5907,-99.78917218416508
2010-01-12,3,Sunam,4,0.90806288,False,0,-4.5343,4.5343,-100.0
2010-01-13,3,Dhuri,4,0.86066055,False,0,-5.0087,5.0087,-100.0
2010-01-13,3,Lehra,4,0.86066055,False,0,-4.226699999999999,4.226699999999999,-100.0
2010-01-13,3,Malerkotla,4,0.86066055,False,0,-5.785529063865645,5.7856,-99.99877391913795
2010-01-13,3,Moonak,4,0.86066055,False,0,-4.7916,4.7916,-100.0
2010-01-13,3,Sangrur,4,0.86066055,False,0,-5.86127108537022,5.8766,-99.73915334326345
2010-01-13,3,Sunam,4,0.86066055,False,0,-4.8031999999999995,4.8031999999999995,-100.0
2010-01-14,3,Dhuri,3,0.57363588,False,0,-5.2459,5.2459,-100.00000000000001
2010-01-14,3,Lehra,3,0.57363588,False,0,-4.4557,4.4557,-100.0
2010-01-14,3,Malerkotla,3,0.57363588,False,0,-6.072081686064622,6.0722,-99.99805154745599
2010-01-14,3,Moonak,3,0.57363588,False,0,-5.020200000000001,5.020200000000001,-100.0
2010-01-14,3,Sangrur,3,0.57363588,False,0,-6.128448919351986,6.1576,-99.52658372339849
2010-01-14,3,Sunam,3,0.57363588,False,0,-5.0706999999999995,5.0706999999999995,-100.0
2010-01-15,3,Dhuri,3,0.52036214,False,0,-5.4797,5.4797,-100.0
2010-01-15,3,Lehra,3,0.52036214,False,0,-4.6869000000000005,4.6869000000000005,-100.0
2010-01-15,3,Malerkotla,3,0.52036214,False,0,-6.35974950694471,6.3599,-99.99763371978663
2010-01-15,3,Moonak,3,0.52036214,False,0,-5.236800000000001,5.236800000000001,-100.0
2010-01-15,3,Sangrur,3,0.52036214,False,0,-6.403693770221109,6.438900000000001,-99.45322602030016
2010-01-15,3,Sunam,3,0.52036214,False,0,-5.335299999999999,5.335299999999999,-100.00000000000001
2010-01-16,3,Dhuri,4,0.75968421,False,0,-5.4190000000000005,5.4190000000000005,-100.00000000000001
2010-01-16,3,Lehra,4,0.75968421,False,0,-4.6314,4.6314,-100.0
2010-01-16,3,Malerkotla,4,0.75968421,False,0,-6.345048669129671,6.3452,-99.9976150338787
2010-01-16,3,Moonak,4,0.75968421,False,0,-5.153700000000001,5.153700000000001,-100.00000000000001
2010-01-16,3,Sangrur,4,0.75968421,False,0,-6.338183750205307,6.3734,-99.44744955918829
2010-01-16,3,Sunam,4,0.75968421,False,0,-5.2931,5.2931,-99.99999999999999
2010-01-17,3,Dhuri,4,0.93002987,False,0,-5.1458,5.1458,-100.0
2010-01-17,3,Lehra,4,0.93002987,False,0,-4.4338,4.4338,-100.0
2010-01-17,3,Malerkotla,4,0.93002987,False,0,-6.043648669129672,6.043800000000001,-99.99749609731742
2010-01-17,3,Moonak,4,0.93002987,False,0,-4.9030000000000005,4.9030000000000005,-100.0
2010-01-17,3,Sangrur,4,0.93002987,False,0,-6.029483750205307,6.0647,-99.41932412494116
2010-01-17,3,Sunam,4,0.93002987,False,0,-5.058,5.058,-100.0
2010-01-18,3,Dhuri,4,1.1486211,True,0,-4.9594,4.9594,-100.0
2010-01-18,3,Lehra,4,1.1486211,True,0,-4.3328999999999995,4.3328999999999995,-100.0
2010-01-18,3,Malerkotla,4,1.1486211,True,0,-5.846048669129671,5.8462000000000005,-99.99741146607491
2010-01-18,3,Moonak,4,1.1486211,True,0,-4.7707,4.7707,-100.0
2010-01-18,3,Sangrur,4,1.1486211,True,0,-5.819383750205306,5.8546,-99.39848580953962
2010-01-18,3,Sunam,4,1.1486211,True,0,-4.9081,4.9081,-100.0
2010-01-19,3,Dhuri,5,1.1282449,True,0,-4.803599999999999,4.803599999999999,-100.0
2010-01-19,3,Lehra,5,1.1282449,True,0,-4.2938,4.2938,-100.0
2010-01-19,3,Malerkotla,5,1.1282449,True,0,-5.703904107786567,5.704,-99.99831886021332
2010-01-19,3,Moonak,5,1.1282449,True,0,-4.7213,4.7213,-100.0
2010-01-19,3,Sangrur,5,1.1282449,True,0,-5.649870500905188,5.6733,-99.58702167883223
2010-01-19,3,Sunam,5,1.1282449,True,0,-4.8103,4.8103,-100.0
2010-01-20,3,Dhuri,6,1.1407235,True,0,-4.563199999999999,4.563199999999999,-100.0
2010-01-20,3,Lehra,6,1.1407235,True,0,-4.218,4.218,-100.0
2010-01-20,3,Malerkotla,6,1.1407235,True,0,-5.491619605264026,5.4917,-99.99853606832176
2010-01-20,3,Moonak,6,1.1407235,True,0,-4.6419,4.6419,-100.0
2010-01-20,3,Sangrur,6,1.1407235,True,0,-5.393312664835086,5.4132,-99.63261406996023
2010-01-20,3,Sunam,6,1.1407235,True,0,-4.6548,4.6548,-100.0
2010-01-21,3,Dhuri,6,1.2964041,True,0,-4.2673000000000005,4.2673000000000005,-100.0
2010-01-21,3,Lehra,6,1.2964041,True,0,-4.0975,4.0975,-100.0
2010-01-21,3,Malerkotla,6,1.2964041,True,0,-5.205966983065048,5.2059999999999995,-99.99936579072317
2010-01-21,3,Moonak,6,1.2964041,True,0,-4.4864,4.4864,-100.0
2010-01-21,3,Sangrur,6,1.2964041,True,0,-5.07783483085332,5.0839,-99.8806984962985
2010-01-21,3,Sunam,6,1.2964041,True,0,-4.4424,4.4424,-100.0
2010-01-22,3,Dhuri,7,1.3739923,True,0,-3.9897,3.9897,-100.0
2010-01-22,3,Lehra,7,1.3739923,True,0,-3.9724999999999997,3.9724999999999997,-100.0
2010-01-22,3,Malerkotla,7,1.3739923,True,0,-4.956299162184961,4.956300000000001,-99.99998309595787
2010-01-22,3,Moonak,7,1.3739923,True,0,-4.3338,4.3338,-100.0
2010-01-22,3,Sangrur,7,1.3739923,True,0,-4.7672899799841995,4.7673000000000005,-99.99978981780461
2010-01-22,3,Sunam,7,1.3739923,True,0,-4.2414000000000005,4.2414000000000005,-100.0
2010-01-23,3,Dhuri,7,1.4366459,True,0,-4.0817000000000005,4.0817000000000005,-100.0
2010-01-23,3,Lehra,7,1.4366459,True,0,-4.1811,4.1811,-100.0
2010-01-23,3,Malerkotla,7,1.4366459,True,0,-5.0922,5.0922,-100.0
2010-01-23,3,Moonak,7,1.4366459,True,0,-4.5245,4.5245,-100.0
2010-01-23,3,Sangrur,7,1.4366459,True,0,-4.8408,4.8408,-100.0
2010-01-23,3,Sunam,7,1.4366459,True,0,-4.3944,4.3944,-100.0
2010-01-24,3,Dhuri,7,1.7011286,True,0,-4.1492,4.1492,-100.0
2010-01-24,3,Lehra,7,1.7011286,True,0,-4.2873,4.2873,-100.0
2010-01-24,3,Malerkotla,7,1.7011286,True,0,-5.2357,5.2357,-100.0
2010-01-24,3,Moonak,7,1.7011286,True,0,-4.6447,4.6447,-100.0
2010-01-24,3,Sangrur,7,1.7011286,True,0,-4.8629,4.8629,-100.0
2010-01-24,3,Sunam,7,1.7011286,True,0,-4.469600000000001,4.469600000000001,-100.0
2010-01-25,3,Dhuri,7,1.8861955,True,0,-3.9598999999999998,3.9598999999999998,-100.0
2010-01-25,3,Lehra,7,1.8861955,True,0,-4.1462,4.1462,-100.0
2010-01-25,3,Malerkotla,7,1.8861955,True,0,-5.058799999999999,5.058799999999999,-100.0
2010-01-25,3,Moonak,7,1.8861955,True,0,-4.4961,4.4961,-100.0
2010-01-25,3,Sangrur,7,1.8861955,True,0,-4.59,4.59,-100.0
2010-01-25,3,Sunam,7,1.8861955,True,0,-4.277500000000001,4.277500000000001,-100.0
2010-01-26,3,Dhuri,7,1.8773743,True,0,-3.7516,3.7516,-100.0
2010-01-26,3,Lehra,7,1.8773743,True,0,-3.9637000000000002,3.9637000000000002,-100.0
2010-01-26,3,Malerkotla,7,1.8773743,True,0,-4.8359000000000005,4.8359000000000005,-100.0
2010-01-26,3,Moonak,7,1.8773743,True,0,-4.2844999999999995,4.2844999999999995,-100.0
2010-01-26,3,Sangrur,7,1.8773743,True,0,-4.3012,4.3012,-100.0
2010-01-26,3,Sunam,7,1.8773743,True,0,-4.049099999999999,4.049099999999999,-100.0
2010-01-27,3,Dhuri,7,2.1743424,True,0,-3.6475,3.6475,-100.0
2010-01-27,3,Lehra,7,2.1743424,True,0,-3.8344000000000005,3.8344000000000005,-100.0
2010-01-27,3,Malerkotla,7,2.1743424,True,0,-4.7191,4.7191,-100.0
2010-01-27,3,Moonak,7,2.1743424,True,0,-4.1205,4.1205,-100.0
2010-01-27,3,Sangrur,7,2.1743424,True,0,-4.1066,4.1066,-100.0
2010-01-27,3,Sunam,7,2.1743424,True,0,-3.8925999999999994,3.8925999999999994,-100.0
2010-01-28,3,Dhuri,7,2.26689,True,0,-3.6130999999999998,3.6130999999999998,-100.00000000000001
2010-01-28,3,Lehra,7,2.26689,True,0,-3.7625,3.7625,-100.0
2010-01-28,3,Malerkotla,7,2.26689,True,0,-4.6939,4.6939,-100.0
2010-01-28,3,Moonak,7,2.26689,True,0,-4.0493,4.0493,-100.0
2010-01-28,3,Sangrur,7,2.26689,True,0,-3.9961,3.9961,-100.0
2010-01-28,3,Sunam,7,2.26689,True,0,-3.8038,3.8038,-100.0
2010-01-29,3,Dhuri,7,2.1630273,True,0,-3.6169608050299407,3.6323,-99.57770021831733
2010-01-29,3,Lehra,7,2.1630273,True,0,-3.6829817582845474,3.756,-98.05595735581863
2010-01-29,3,Malerkotla,7,2.1630273,True,0,-4.702237043675317,4.7055,-99.93065654394468
2010-01-29,3,Moonak,7,2.1630273,True,0,-4.028467807356849,4.0475,-99.52977905761207
2010-01-29,3,Sangrur,7,2.1630273,True,0,-3.8748980168309193,3.9412000000000003,-98.31772091827156
2010-01-29,3,Sunam,7,2.1630273,True,0,-3.7159539968698225,3.7737,-98.46977758883385
2010-01-30,3,Dhuri,7,1.988185,True,0,18.236296337369087,3.6031,506.1279547436676
2010-01-30,3,Lehra,7,1.988185,True,0,16.79470448855287,3.6396,461.4436885523923
2010-01-30,3,Malerkotla,7,1.988185,True,0,18.592887061217326,4.6806,397.2329842587985
2010-01-30,3,Moonak,7,1.988185,True,0,15.615934738826972,3.9558000000000004,394.76047168276887
2010-01-30,3,Sangrur,7,1.988185,True,0,17.345271599698386,3.8285000000000005,453.0565913464381
2010-01-30,3,Sunam,7,1.988185,True,0,17.19959298661253,3.6531000000000002,470.82184956920224
2010-01-31,3,Dhuri,7,1.921873,True,0,19.769476440280787,3.789,521.7597371412189
2010-01-31,3,Lehra,7,1.921873,True,0,18.010640749323002,3.7343,482.3029951884691
2010-01-31,3,Malerkotla,7,1.921873,True,0,21.15777884751179,4.9038,431.4568058956684
2010-01-31,3,Moonak,7,1.921873,True,0,17.189341552477686,4.0587,423.5184062009433
2010-01-31,3,Sangrur,7,1.921873,True,0,18.835327417787106,3.9475,477.145723059838
2010-01-31,3,Sunam,7,1.921873,True,0,18.44875711411668,3.7802000000000007,488.0365354774001
2010-02-01,3,Dhuri,7,1.7294502,True,0,19.61177902448773,4.1193,476.0949439100753
2010-02-01,3,Lehra,7,1.7294502,True,0,17.94077581351449,3.9299,456.5199067028294
2010-02-01,3,Malerkotla,7,1.7294502,True,0,21.005137229190503,5.3305,394.0556651194167
2010-02-01,3,Moonak,7,1.7294502,True,0,17.2147972574267,4.28,402.2148891922126
2010-02-01,3,Sangrur,7,1.7294502,True,0,18.805929119726144,4.2128,446.3997607227057
2010-02-01,3,Sunam,7,1.7294502,True,0,18.353986596992236,4.036200000000001,454.7343193348256
2010-02-02,3,Dhuri,7,1.7855684,True,0,19.32387902448773,4.4072,438.46158614285105
2010-02-02,3,Lehra,7,1.7855684,True,0,17.80517581351449,4.0655,437.95783577701366
2010-02-02,3,Malerkotla,7,1.7855684,True,0,20.618037229190502,5.7176,360.6064997409841
2010-02-02,3,Moonak,7,1.7855684,True,0,17.0850972574267,4.409700000000001,387.4435280728099
2010-02-02,3,Sangrur,7,1.7855684,True,0,18.596829119726145,4.4219,420.5619557141985
2010-02-02,3,Sunam,7,1.7855684,True,0,18.148686596992235,4.2415,427.88368730383667
2010-02-03,3,Dhuri,7,1.8035672,True,0,19.06767902448773,4.663399999999999,408.8793374895513
2010-02-03,3,Lehra,7,1.8035672,True,0,17.740775813514492,4.1299,429.5691375944815
2010-02-03,3,Malerkotla,7,1.8035672,True,0,20.2692372291905,6.0664,334.12299270062147
2010-02-03,3,Moonak,7,1.8035672,True,0,17.0441972574267,4.4506000000000006,382.9640331062485
2010-02-03,3,Sangrur,7,1.8035672,True,0,18.422529119726146,4.5962,400.82087637017855
2010-02-03,3,Sunam,7,1.8035672,True,0,17.995886596992236,4.394299999999999,409.52794749999407
2010-02-04,3,Dhuri,7,1.9041096,True,0,18.77357902448773,4.9575,378.69044930888015
2010-02-04,3,Lehra,7,1.9041096,True,0,17.556275813514493,4.3144,406.9227659353442
2010-02-04,3,Malerkotla,7,1.9041096,True,0,19.896937229190506,6.438699999999999,309.0210326493005
2010-02-04,3,Moonak,7,1.9041096,True,0,16.8912972574267,4.603500000000001,366.9229337987769
2010-02-04,3,Sangrur,7,1.9041096,True,0,18.185029119726146,4.833699999999999,376.21344145739596
2010-02-04,3,Sunam,7,1.9041096,True,0,17.728586596992237,4.6616,380.31119351708077
2010-02-05,3,Dhuri,7,1.7131014,True,0,18.51903982951767,5.1967,356.3615338487438
2010-02-05,3,Lehra,7,1.7131014,True,0,17.34015757179904,4.4575,389.0108260639157
2010-02-05,3,Malerkotla,7,1.7131014,True,0,19.584574272865822,6.747799999999999,290.2364366588492
2010-02-05,3,Moonak,7,1.7131014,True,0,16.76686506478355,4.7089,356.0675543074508
2010-02-05,3,Sangrur,7,1.7131014,True,0,17.93112713655707,5.0213,357.10129123049944
2010-02-05,3,Sunam,7,1.7131014,True,0,17.45284059386206,4.8796,357.6694932753107
2010-02-06,3,Dhuri,7,1.9166225,True,0,-3.5069173128813595,5.3986,-64.95975461937094
2010-02-06,3,Lehra,7,1.9166225,True,0,-3.245728675038379,4.682099999999999,-69.32207075966724
2010-02-06,3,Malerkotla,7,1.9166225,True,0,-3.8860498320268198,6.9482,-55.9288712476155
2010-02-06,3,Moonak,7,1.9166225,True,0,-2.933837481400273,4.8569,-60.405556659603306
2010-02-06,3,Sangrur,7,1.9166225,True,0,-3.3498424799722417,5.194800000000001,-64.48453222399786
2010-02-06,3,Sunam,7,1.9166225,True,0,-3.612606389620295,5.1501,-70.14633482107716
2010-02-07,3,Dhuri,8,2.1762557,True,0,-5.321597415793059,5.494199999999999,-96.85845829771503
2010-02-07,3,Lehra,8,2.1762557,True,0,-4.68556493580851,4.811299999999999,-97.38667170636856
2010-02-07,3,Malerkotla,8,2.1762557,True,0,-6.773241618321286,7.0473,-96.11115772453687
2010-02-07,3,Moonak,8,2.1762557,True,0,-4.689144295050984,4.9359,-95.00079610711288
2010-02-07,3,Sangrur,8,2.1762557,True,0,-5.051598298060959,5.2875000000000005,-95.5385020909874
2010-02-07,3,Sunam,8,2.1762557,True,0,-5.141570517124445,5.3028,-96.95954056582268
2010-02-08,3,Dhuri,8,2.2232924,True,0,-5.726299999999999,5.726299999999999,-99.99999999999999
2010-02-08,3,Lehra,8,2.2232924,True,0,-5.050299999999999,5.050299999999999,-100.0
2010-02-08,3,Malerkotla,8,2.2232924,True,0,-7.3016,7.3016,-100.0
2010-02-08,3,Moonak,8,2.2232924,True,0,-5.0844,5.0844,-100.0
2010-02-08,3,Sangrur,8,2.2232924,True,0,-5.506200000000001,5.506200000000001,-100.00000000000001
2010-02-08,3,Sunam,8,2.2232924,True,0,-5.5642,5.5642,-100.0
2010-02-09,3,Dhuri,8,2.1636786,True,0,-6.148899999999999,6.148899999999999,-100.00000000000001
2010-02-09,3,Lehra,8,2.1636786,True,0,-5.471399999999999,5.471399999999999,-99.99999999999999
2010-02-09,3,Malerkotla,8,2.1636786,True,0,-7.7479,7.7479,-100.0
2010-02-09,3,Moonak,8,2.1636786,True,0,-5.4289,5.4289,-100.0
2010-02-09,3,Sangrur,8,2.1636786,True,0,-5.9264,5.9264,-100.0
2010-02-09,3,Sunam,8,2.1636786,True,0,-6.0167,6.0167,-100.00000000000001
2010-02-10,3,Dhuri,8,2.1055846,True,0,-6.608700000000001,6.608700000000001,-100.00000000000001
2010-02-10,3,Lehra,8,2.1055846,True,0,-5.947100000000001,5.947100000000001,-100.0
2010-02-10,3,Malerkotla,8,2.1055846,True,0,-8.2701,8.2701,-100.0
2010-02-10,3,Moonak,8,2.1055846,True,0,-5.8662,5.8662,-100.0
2010-02-10,3,Sangrur,8,2.1055846,True,0,-6.3828,6.3828,-100.0
2010-02-10,3,Sunam,8,2.1055846,True,0,-6.5144,6.5144,-100.0
2010-02-11,3,Dhuri,8,2.1618576,True,0,-7.0103,7.0103,-100.0
2010-02-11,3,Lehra,8,2.1618576,True,0,-6.2774,6.2774,-100.0
2010-02-11,3,Malerkotla,8,2.1618576,True,0,-8.7416,8.7416,-100.0
2010-02-11,3,Moonak,8,2.1618576,True,0,-6.1641,6.1641,-100.00000000000001
2010-02-11,3,Sangrur,8,2.1618576,True,0,-6.759200000000001,6.759200000000001,-100.0
2010-02-11,3,Sunam,8,2.1618576,True,0,-6.8786000000000005,6.8786000000000005,-100.0
2010-02-12,3,Dhuri,8,2.042824,True,0,-7.389,7.389,-100.0
2010-02-12,3,Lehra,8,2.042824,True,0,-6.5744,6.5744,-100.0
2010-02-12,3,Malerkotla,8,2.042824,True,0,-9.2073,9.2073,-100.0
2010-02-12,3,Moonak,8,2.042824,True,0,-6.4304,6.4304,-100.0
2010-02-12,3,Sangrur,8,2.042824,True,0,-7.102600000000001,7.102600000000001,-100.0
2010-02-12,3,Sunam,8,2.042824,True,0,-7.2159,7.2159,-100.0
2010-02-13,3,Dhuri,8,1.8217384,True,0,0.0922180916969717,7.699999999999999,1.1976375545061262
2010-02-13,3,Lehra,8,1.8217384,True,0,2.105975814797204,6.7533,31.184395995990165
2010-02-13,3,Malerkotla,8,1.8217384,True,0,-3.8570781238754597,9.6653,-39.906450124418896
2010-02-13,3,Moonak,8,1.8217384,True,0,-1.0495064817380362,6.6045,-15.890778737800533
2010-02-13,3,Sangrur,8,1.8217384,True,0,0.19376794384186713,7.366700000000001,2.630322177391059
2010-02-13,3,Sunam,8,1.8217384,True,0,2.4167676390137913,7.4436,32.46772581833778
2010-02-14,3,Dhuri,8,1.5489343,True,0,7.380831080442551,7.977499999999999,92.52060270062742
2010-02-14,3,Lehra,8,1.5489343,True,0,6.556218128630899,6.9001,95.01627699063634
2010-02-14,3,Malerkotla,8,1.5489343,True,0,6.2270118201789355,10.0604,61.89626476262311
2010-02-14,3,Moonak,8,1.5489343,True,0,6.060066864130843,6.7404,89.90663557253046
2010-02-14,3,Sangrur,8,1.5489343,True,0,6.255207091647373,7.5814,82.5072821859732
2010-02-14,3,Sunam,8,1.5489343,True,0,6.174121214541957,7.6593,80.60947102923187
2010-02-15,3,Dhuri,8,1.304293,True,0,7.2537310804425505,8.1046,89.5014076011469
2010-02-15,3,Lehra,8,1.304293,True,0,6.538418128630899,6.9179,94.51449325128867
2010-02-15,3,Malerkotla,8,1.304293,True,0,6.0209118201789344,10.2665,58.646197050396275
2010-02-15,3,Moonak,8,1.304293,True,0,6.025266864130844,6.7752,88.93120297748914
2010-02-15,3,Sangrur,8,1.304293,True,0,6.176007091647373,7.6606000000000005,80.62040951945504
2010-02-15,3,Sunam,8,1.304293,True,0,6.112421214541957,7.721,79.16618591558033
2010-02-16,3,Dhuri,8,0.94647598,False,0,7.459975166017498,8.082600000000001,92.29672588050252
2010-02-16,3,Lehra,8,0.94647598,False,0,6.657718128630899,6.7986,97.92778114068923
2010-02-16,3,Malerkotla,8,0.94647598,False,0,6.217697362731435,10.3352,60.160397115986484
2010-02-16,3,Moonak,8,0.94647598,False,0,6.116466864130843,6.684,91.509079355638
2010-02-16,3,Sangrur,8,0.94647598,False,0,6.247205170283135,7.591,82.29752562617752
2010-02-16,3,Sunam,8,0.94647598,False,0,6.207621214541958,7.625799999999999,81.40288513391329
2010-02-17,3,Dhuri,8,0.27032834,False,0,7.523475166017498,8.019100000000002,93.81944564873235
2010-02-17,3,Lehra,8,0.27032834,False,0,6.7905181286309,6.665799999999999,101.87101516143451
2010-02-17,3,Malerkotla,8,0.27032834,False,0,6.248797362731434,10.304100000000002,60.64379579712379
2010-02-17,3,Moonak,8,0.27032834,False,0,6.225466864130843,6.575,94.68390667879609
2010-02-17,3,Sangrur,8,0.27032834,False,0,6.345805170283135,7.492400000000001,84.69656145271387
2010-02-17,3,Sunam,8,0.27032834,False,0,6.330621214541957,7.5028,84.37678219520656
2010-02-18,3,Dhuri,5,0.28745839,False,0,7.5781751660175,7.9643999999999995,95.15060978877882
2010-02-18,3,Lehra,5,0.28745839,False,0,6.8720181286308994,6.5843,104.36976031819479
2010-02-18,3,Malerkotla,5,0.28745839,False,0,6.297497362731434,10.255400000000002,61.406647841443856
2010-02-18,3,Moonak,5,0.28745839,False,0,6.275266864130844,6.5252,96.16972451619634
2010-02-18,3,Sangrur,5,0.28745839,False,0,6.425305170283135,7.4129000000000005,86.6773485448763
2010-02-18,3,Sunam,5,0.28745839,False,0,6.420121214541957,7.4133000000000004,86.60274391353319
2010-02-19,3,Dhuri,6,0.22337174,False,0,7.7089751660175,7.8336,98.4090988309015
2010-02-19,3,Lehra,6,0.22337174,False,0,7.127618128630899,6.3287,112.62373202444259
2010-02-19,3,Malerkotla,6,0.22337174,False,0,6.452397362731437,10.100499999999998,63.88195993001771
2010-02-19,3,Moonak,6,0.22337174,False,0,6.507966864130843,6.2925,103.42418536560736
2010-02-19,3,Sangrur,6,0.22337174,False,0,6.620405170283135,7.2178,91.72331140074725
2010-02-19,3,Sunam,6,0.22337174,False,0,6.680321214541957,7.1531,93.39057491915332
2010-02-20,3,Dhuri,6,0.28569007,False,0,0.12570216008201562,7.629500000000001,1.6475805764731057
2010-02-20,3,Lehra,6,0.28569007,False,0,-1.383457686166305,5.9805,-23.132809734408575
2010-02-20,3,Malerkotla,6,0.28569007,False,0,0.8701972568751692,9.8751,8.81203488445858
2010-02-20,3,Moonak,6,0.28569007,False,0,1.2035733458688798,6.041900000000001,19.920444659277372
2010-02-20,3,Sangrur,6,0.28569007,False,0,-0.6958627735587317,6.9736,-9.978530078563892
2010-02-20,3,Sunam,6,0.28569007,False,0,-2.8445464244718357,6.8176000000000005,-41.7235746372893
2010-02-21,3,Dhuri,6,0.21525301,False,0,-7.0064108286635625,7.195500000000001,-97.37211908364341
2010-02-21,3,Lehra,6,0.21525301,False,0,-5.456099999999999,5.456099999999999,-100.0
2010-02-21,3,Malerkotla,6,0.21525301,False,0,-9.084892687179227,9.351,-97.15423684289624
2010-02-21,3,Moonak,6,0.21525301,False,0,-5.5927,5.5927,-100.0
2010-02-21,3,Sangrur,6,0.21525301,False,0,-6.498601921364237,6.5002,-99.97541493129806
2010-02-21,3,Sunam,6,0.21525301,False,0,-6.2576,6.2576,-100.0
2010-02-22,3,Dhuri,7,0.54930782,False,0,-6.543648126794187,6.7334000000000005,-97.18193077485648
2010-02-22,3,Lehra,7,0.54930782,False,0,-5.0024,5.0024,-100.0
2010-02-22,3,Malerkotla,7,0.54930782,False,0,-8.51560292241421,8.7819,-96.96765987331
2010-02-22,3,Moonak,7,0.54930782,False,0,-5.2188,5.2188,-100.0
2010-02-22,3,Sangrur,7,0.54930782,False,0,-6.078401921364237,6.08,-99.97371581191179
2010-02-22,3,Sunam,7,0.54930782,False,0,-5.802700000000001,5.802700000000001,-100.0
2010-02-23,3,Dhuri,8,0.79440719,False,0,-6.19188176434574,6.230700000000001,-99.37698435722695
2010-02-23,3,Lehra,8,0.79440719,False,0,-4.4723,4.4723,-100.0
