system:index,block,date,rainfall_mm,.geo
20250404_00000000000000000005,Sunam,2025-04-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250405_00000000000000000000,Dhuri,2025-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250405_00000000000000000001,Lehra,2025-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250405_00000000000000000002,Malerkotla,2025-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250405_00000000000000000003,Moonak,2025-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250405_00000000000000000004,Sangrur,2025-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250405_00000000000000000005,Sunam,2025-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250406_00000000000000000000,Dhuri,2025-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250406_00000000000000000001,Lehra,2025-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250406_00000000000000000002,Malerkotla,2025-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250406_00000000000000000003,Moonak,2025-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250406_00000000000000000004,Sangrur,2025-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250406_00000000000000000005,Sunam,2025-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250407_00000000000000000000,Dhuri,2025-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250407_00000000000000000001,Lehra,2025-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250407_00000000000000000002,Malerkotla,2025-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250407_00000000000000000003,Moonak,2025-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250407_00000000000000000004,Sangrur,2025-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250407_00000000000000000005,Sunam,2025-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250408_00000000000000000000,Dhuri,2025-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250408_00000000000000000001,Lehra,2025-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250408_00000000000000000002,Malerkotla,2025-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250408_00000000000000000003,Moonak,2025-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250408_00000000000000000004,Sangrur,2025-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250408_00000000000000000005,Sunam,2025-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250409_00000000000000000000,Dhuri,2025-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250409_00000000000000000001,Lehra,2025-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250409_00000000000000000002,Malerkotla,2025-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250409_00000000000000000003,Moonak,2025-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250409_00000000000000000004,Sangrur,2025-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250409_00000000000000000005,Sunam,2025-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250410_00000000000000000000,Dhuri,2025-04-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250410_00000000000000000001,Lehra,2025-04-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250410_00000000000000000002,Malerkotla,2025-04-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250410_00000000000000000003,Moonak,2025-04-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250410_00000000000000000004,Sangrur,2025-04-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250410_00000000000000000005,Sunam,2025-04-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250411_00000000000000000000,Dhuri,2025-04-11,0.9480250353572283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250411_00000000000000000001,Lehra,2025-04-11,2.7085992315268275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250411_00000000000000000002,Malerkotla,2025-04-11,0.44126789731339416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250411_00000000000000000003,Moonak,2025-04-11,1.874209209915898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250411_00000000000000000004,Sangrur,2025-04-11,1.740953341488939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250411_00000000000000000005,Sunam,2025-04-11,2.472954571880604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250412_00000000000000000000,Dhuri,2025-04-12,0.7593364747124647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250412_00000000000000000001,Lehra,2025-04-12,5.045309306663946,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250412_00000000000000000002,Malerkotla,2025-04-12,0.44065251155795215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250412_00000000000000000003,Moonak,2025-04-12,5.203660520319658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250412_00000000000000000004,Sangrur,2025-04-12,1.8294023851416605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250412_00000000000000000005,Sunam,2025-04-12,4.540667479424994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250413_00000000000000000000,Dhuri,2025-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250413_00000000000000000001,Lehra,2025-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250413_00000000000000000002,Malerkotla,2025-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250413_00000000000000000003,Moonak,2025-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250413_00000000000000000004,Sangrur,2025-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250413_00000000000000000005,Sunam,2025-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250414_00000000000000000000,Dhuri,2025-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250414_00000000000000000001,Lehra,2025-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250414_00000000000000000002,Malerkotla,2025-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250414_00000000000000000003,Moonak,2025-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250414_00000000000000000004,Sangrur,2025-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250414_00000000000000000005,Sunam,2025-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250415_00000000000000000000,Dhuri,2025-04-15,8.54973052595075E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250415_00000000000000000001,Lehra,2025-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250415_00000000000000000002,Malerkotla,2025-04-15,1.4234476503942925E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250415_00000000000000000003,Moonak,2025-04-15,5.524477207231761E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250415_00000000000000000004,Sangrur,2025-04-15,9.750269015983888E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250415_00000000000000000005,Sunam,2025-04-15,2.127174963415756E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250416_00000000000000000000,Dhuri,2025-04-16,0.03443409430405524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250416_00000000000000000001,Lehra,2025-04-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250416_00000000000000000002,Malerkotla,2025-04-16,0.08130845743023332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250416_00000000000000000003,Moonak,2025-04-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250416_00000000000000000004,Sangrur,2025-04-16,0.041899450434558644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250416_00000000000000000005,Sunam,2025-04-16,0.006375020310249053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250417_00000000000000000000,Dhuri,2025-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250417_00000000000000000001,Lehra,2025-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250417_00000000000000000002,Malerkotla,2025-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250417_00000000000000000003,Moonak,2025-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250417_00000000000000000004,Sangrur,2025-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250417_00000000000000000005,Sunam,2025-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250418_00000000000000000000,Dhuri,2025-04-18,0.009459452490557003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250418_00000000000000000001,Lehra,2025-04-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250418_00000000000000000002,Malerkotla,2025-04-18,0.030676124078106194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250418_00000000000000000003,Moonak,2025-04-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250418_00000000000000000004,Sangrur,2025-04-18,0.01654599852288362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250418_00000000000000000005,Sunam,2025-04-18,0.008208222925797615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250419_00000000000000000000,Dhuri,2025-04-19,0.004230945773339047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250419_00000000000000000001,Lehra,2025-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250419_00000000000000000002,Malerkotla,2025-04-19,0.035344129111191634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250419_00000000000000000003,Moonak,2025-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250419_00000000000000000004,Sangrur,2025-04-19,0.0030601795133858964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250419_00000000000000000005,Sunam,2025-04-19,5.7729892100162855E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250420_00000000000000000000,Dhuri,2025-04-20,0.0405607142588343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250420_00000000000000000001,Lehra,2025-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250420_00000000000000000002,Malerkotla,2025-04-20,0.1559523345141759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250420_00000000000000000003,Moonak,2025-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250420_00000000000000000004,Sangrur,2025-04-20,0.036288828773602615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250420_00000000000000000005,Sunam,2025-04-20,0.0036412540868259267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250421_00000000000000000000,Dhuri,2025-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250421_00000000000000000001,Lehra,2025-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250421_00000000000000000002,Malerkotla,2025-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250421_00000000000000000003,Moonak,2025-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250421_00000000000000000004,Sangrur,2025-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250421_00000000000000000005,Sunam,2025-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250422_00000000000000000000,Dhuri,2025-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250422_00000000000000000001,Lehra,2025-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250422_00000000000000000002,Malerkotla,2025-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250422_00000000000000000003,Moonak,2025-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250422_00000000000000000004,Sangrur,2025-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250422_00000000000000000005,Sunam,2025-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250423_00000000000000000000,Dhuri,2025-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250423_00000000000000000001,Lehra,2025-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250423_00000000000000000002,Malerkotla,2025-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250423_00000000000000000003,Moonak,2025-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250423_00000000000000000004,Sangrur,2025-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250423_00000000000000000005,Sunam,2025-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250424_00000000000000000000,Dhuri,2025-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250424_00000000000000000001,Lehra,2025-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250424_00000000000000000002,Malerkotla,2025-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250424_00000000000000000003,Moonak,2025-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250424_00000000000000000004,Sangrur,2025-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250424_00000000000000000005,Sunam,2025-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250425_00000000000000000000,Dhuri,2025-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250425_00000000000000000001,Lehra,2025-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250425_00000000000000000002,Malerkotla,2025-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250425_00000000000000000003,Moonak,2025-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250425_00000000000000000004,Sangrur,2025-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250425_00000000000000000005,Sunam,2025-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250426_00000000000000000000,Dhuri,2025-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250426_00000000000000000001,Lehra,2025-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250426_00000000000000000002,Malerkotla,2025-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250426_00000000000000000003,Moonak,2025-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250426_00000000000000000004,Sangrur,2025-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250426_00000000000000000005,Sunam,2025-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250427_00000000000000000000,Dhuri,2025-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250427_00000000000000000001,Lehra,2025-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250427_00000000000000000002,Malerkotla,2025-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250427_00000000000000000003,Moonak,2025-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250427_00000000000000000004,Sangrur,2025-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250427_00000000000000000005,Sunam,2025-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250428_00000000000000000000,Dhuri,2025-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250428_00000000000000000001,Lehra,2025-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250428_00000000000000000002,Malerkotla,2025-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250428_00000000000000000003,Moonak,2025-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250428_00000000000000000004,Sangrur,2025-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250428_00000000000000000005,Sunam,2025-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250429_00000000000000000000,Dhuri,2025-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250429_00000000000000000001,Lehra,2025-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250429_00000000000000000002,Malerkotla,2025-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250429_00000000000000000003,Moonak,2025-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250429_00000000000000000004,Sangrur,2025-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250429_00000000000000000005,Sunam,2025-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250430_00000000000000000000,Dhuri,2025-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250430_00000000000000000001,Lehra,2025-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250430_00000000000000000002,Malerkotla,2025-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250430_00000000000000000003,Moonak,2025-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250430_00000000000000000004,Sangrur,2025-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250430_00000000000000000005,Sunam,2025-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250501_00000000000000000000,Dhuri,2025-05-01,0.4539654435707671,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250501_00000000000000000001,Lehra,2025-05-01,0.5126271489172125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250501_00000000000000000002,Malerkotla,2025-05-01,0.20799963350540823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250501_00000000000000000003,Moonak,2025-05-01,0.15437923301654585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250501_00000000000000000004,Sangrur,2025-05-01,0.5925521639310075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250501_00000000000000000005,Sunam,2025-05-01,0.5853838161736735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250502_00000000000000000000,Dhuri,2025-05-02,2.9044150674853673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250502_00000000000000000001,Lehra,2025-05-02,2.0823042573001542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250502_00000000000000000002,Malerkotla,2025-05-02,2.8426356338319323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250502_00000000000000000003,Moonak,2025-05-02,1.7203104645735228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250502_00000000000000000004,Sangrur,2025-05-02,3.540510198873648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250502_00000000000000000005,Sunam,2025-05-02,2.7239142554490816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250503_00000000000000000000,Dhuri,2025-05-03,4.1614116948531015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250503_00000000000000000001,Lehra,2025-05-03,6.1616904740047955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250503_00000000000000000002,Malerkotla,2025-05-03,4.066483667244515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250503_00000000000000000003,Moonak,2025-05-03,8.927710343074134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250503_00000000000000000004,Sangrur,2025-05-03,6.034751309612816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250503_00000000000000000005,Sunam,2025-05-03,6.420860089643777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250504_00000000000000000000,Dhuri,2025-05-04,11.384068139793925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250504_00000000000000000001,Lehra,2025-05-04,9.6793371061468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250504_00000000000000000002,Malerkotla,2025-05-04,12.626782070313181,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250504_00000000000000000003,Moonak,2025-05-04,10.641675350164583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250504_00000000000000000004,Sangrur,2025-05-04,11.941089330638231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250504_00000000000000000005,Sunam,2025-05-04,11.132641609341912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250505_00000000000000000000,Dhuri,2025-05-05,0.9961307977815621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250505_00000000000000000001,Lehra,2025-05-05,3.7507721080339436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250505_00000000000000000002,Malerkotla,2025-05-05,0.6801569363235365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250505_00000000000000000003,Moonak,2025-05-05,3.355288066935834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250505_00000000000000000004,Sangrur,2025-05-05,1.7609219612807898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250505_00000000000000000005,Sunam,2025-05-05,3.2319631242999156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250506_00000000000000000000,Dhuri,2025-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250506_00000000000000000001,Lehra,2025-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250506_00000000000000000002,Malerkotla,2025-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250506_00000000000000000003,Moonak,2025-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250506_00000000000000000004,Sangrur,2025-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250506_00000000000000000005,Sunam,2025-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250507_00000000000000000000,Dhuri,2025-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250507_00000000000000000001,Lehra,2025-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250507_00000000000000000002,Malerkotla,2025-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250507_00000000000000000003,Moonak,2025-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250507_00000000000000000004,Sangrur,2025-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250507_00000000000000000005,Sunam,2025-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250508_00000000000000000000,Dhuri,2025-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250508_00000000000000000001,Lehra,2025-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250508_00000000000000000002,Malerkotla,2025-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250508_00000000000000000003,Moonak,2025-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250508_00000000000000000004,Sangrur,2025-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250508_00000000000000000005,Sunam,2025-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250509_00000000000000000000,Dhuri,2025-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250509_00000000000000000001,Lehra,2025-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250509_00000000000000000002,Malerkotla,2025-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250509_00000000000000000003,Moonak,2025-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250509_00000000000000000004,Sangrur,2025-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250509_00000000000000000005,Sunam,2025-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250510_00000000000000000000,Dhuri,2025-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250510_00000000000000000001,Lehra,2025-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250510_00000000000000000002,Malerkotla,2025-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250510_00000000000000000003,Moonak,2025-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250510_00000000000000000004,Sangrur,2025-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250510_00000000000000000005,Sunam,2025-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250511_00000000000000000000,Dhuri,2025-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250511_00000000000000000001,Lehra,2025-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250511_00000000000000000002,Malerkotla,2025-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250511_00000000000000000003,Moonak,2025-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250511_00000000000000000004,Sangrur,2025-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250511_00000000000000000005,Sunam,2025-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250512_00000000000000000000,Dhuri,2025-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250512_00000000000000000001,Lehra,2025-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250512_00000000000000000002,Malerkotla,2025-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250512_00000000000000000003,Moonak,2025-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250512_00000000000000000004,Sangrur,2025-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250512_00000000000000000005,Sunam,2025-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250513_00000000000000000000,Dhuri,2025-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250513_00000000000000000001,Lehra,2025-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250513_00000000000000000002,Malerkotla,2025-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250513_00000000000000000003,Moonak,2025-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250513_00000000000000000004,Sangrur,2025-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250513_00000000000000000005,Sunam,2025-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250514_00000000000000000000,Dhuri,2025-05-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250514_00000000000000000001,Lehra,2025-05-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250514_00000000000000000002,Malerkotla,2025-05-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250514_00000000000000000003,Moonak,2025-05-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250514_00000000000000000004,Sangrur,2025-05-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250514_00000000000000000005,Sunam,2025-05-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250515_00000000000000000000,Dhuri,2025-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250515_00000000000000000001,Lehra,2025-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250515_00000000000000000002,Malerkotla,2025-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250515_00000000000000000003,Moonak,2025-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
